Acer;Android;17,78;no;no;5;2;32;4;3400;220;2013;817;209,63;90,28;         
Micromax;Android;30651;yes;no;12;5;16;4;2600;220;2013;1047;229,55;85,42;         
Sony;Android;27729;yes;no;12;5;16;4;2600;220;2013;689;230,43;66,67;         
Others;Android;45850;no;no;12;5;16;4;2100;220;2014;768;177,42;65,22;         
Samsung;Android;42644;no;no;;0,3;256;8;4500;219,5;2020;226;630,99;236,72;         
Others;Android;47392;no;no;;0,3;128;8;4500;219;2020;139;600,09;262,24;         
Alcatel;Android;27576;no;no;;0,3;128;8;4500;219;2020;261;600,09;124,23;         
ZTE;Android;42644;no;no;;0,3;128;6;4700;219;2020;128;358,7;118,41;         
OnePlus;Android;45850;yes;no;13;8;32;4;4500;219;2016;1014;400,22;83,13;         
Others;Android;45850;yes;no;5;2;64;3;4000;219;2020;126;199,72;112,23;         
Lenovo;Android;17,78;no;no;5;2;64;3;4000;219;2020;349;200,23;77,49;         
Google;Android;15,32;yes;no;13;16;256;8;4500;218,5;2019;288;731,33;139,87;         
Spice;Android;45850;no;no;5;2;128;8;5000;218;2020;234;870,01;224,09;         
Acer;Android;17,78;no;no;5;2;128;8;5000;218;2020;352;869,78;113,80;         
Gionee;Android;45726;no;no;;0,3;128;8;4700;218;2020;194;518,49;244,82;         
Others;Android;27576;no;no;;0,3;128;8;4500;218;2020;133;492,15;164,66;         
Vivo;Android;47392;no;no;;0,3;128;6;4700;218;2020;306;413,09;170,06;         
Asus;Android;27729;yes;no;8;5;64;4;4050;218;2020;249;424,15;146,85;         
Gionee;Android;15,24;yes;no;13;16;32;4;5000;218;2017;745;449,03;143,99;         
Samsung;Android;15,34;yes;no;13;10;32;4;4050;218;2016;723;248,86;105,61;         
Huawei;Android;16,74;yes;no;13;16;128;8;4500;217,3;2019;391;639,71;196,07;         
LG;Android;30133;no;no;;0,3;256;12;4260;217;2020;193;934,99;311,69;         
Acer;Android;45850;no;no;;0,3;256;12;4260;217;2020;159;934,99;246,16;         
Huawei;Android;16,74;yes;no;13;16;128;8;4500;217;2019;204;500,68;135,79;         
Sony;Android;11597;yes;no;8;5;256;8;4065;215;2019;232;879,76;269,99;         
ZTE;Android;15,47;yes;no;8;5;256;8;4065;215;2019;392;880,8;199,46;         
Samsung;Android;42644;yes;no;;0,3;256;8;5100;215;2020;235;598,66;219,39;         
Others;Android;25,43;no;no;48;32;128;8;5000;215;2019;336;819,57;289,47;         
Lenovo;Android;25,43;no;no;13;16;128;8;4500;215;2019;293;409,68;171,46;         
Honor;Android;45733;yes;yes;48;32;64;6;5000;215;2019;506;501,56;193,20;         
Samsung;Android;13,34;yes;no;12;5;64;4;6020;215;2017;623;460,23;147,18;         
Huawei;Android;45680;yes;no;13;16;32;4;4250;215;2014;932;349,97;120,98;         
Samsung;Android;27576;no;no;;0,3;128;6;4400;214,5;2020;154;488,66;120,52;         
Huawei;Android;45850;no;no;8;5;32;4;5000;214;2019;317;150,95;82,42;         
Others;Android;34304;yes;no;13;16;128;8;4300;213;2020;325;249,39;174,53;         
Oppo;Android;16,59;yes;no;13;16;128;8;4200;213;2020;162;359,47;165,85;         
Coolpad;Android;30651;yes;no;13;16;128;8;4300;213;2020;268;249,8;156,32;         
Gionee;Android;15,27;yes;no;13;16;128;8;4200;213;2020;195;359,3;151,11;         
Huawei;Android;45850;yes;no;5;2;128;8;5000;213;2020;142;699,8;239,00;         
Vivo;Android;15,24;yes;no;5;2;128;8;5000;213;2020;248;699,31;102,92;         
Honor;Android;16,74;yes;no;13;16;16;4;3610;213;2013;621;430,64;127,07;         
ZTE;Android;32478;yes;no;13;13;16;4;6000;212;2015;1042;298,95;112,23;         
Asus;Android;45850;yes;no;8;5;16;4;3050;212;2013;1081;279,91;61,68;         
Samsung;Android;30651;yes;no;13;16;32;4;6020;211;2015;892;330,02;149,14;         
LG;Android;27729;yes;no;12;5;32;4;5300;211;2017;761;200,13;104,97;         
Others;Android;47392;no;no;2;0,3;128;6;4500;210;2020;234;397,57;151,54;         
Alcatel;Android;47392;yes;no;;0,3;128;6;5000;210;2020;92;298,06;153,57;         
LG;Android;27576;no;no;;0,3;128;6;5000;210;2020;242;300,32;125,17;         
Nokia;Others;43221;no;no;;0,3;128;6;5100;210;2020;278;311,11;104,80;         
Samsung;Android;20,32;yes;no;13;16;512;4;3350;210;2018;660;400,44;176,66;         
Acer;Android;17,78;no;no;8;5;256;4;4065;210;2019;252;550,69;185,77;         
Samsung;Android;15,24;yes;no;13;16;128;4;5000;210;2018;689;281;148,92;         
LG;Android;16,59;yes;no;13;16;128;4;4000;210;2019;506;254,15;143,20;         
Others;Android;47392;yes;no;13;16;128;4;4000;210;2019;266;254,15;121,40;         
LG;Android;15,24;yes;no;24;32;64;4;3500;210;2015;1022;480,46;212,19;         
Xiaomi;Android;15,21;yes;no;24;32;64;4;3500;210;2015;561;401,16;103,97;         
ZTE;Android;30651;yes;no;13;12;64;4;3350;210;2018;436;299,58;108,37;         
Apple;iOS;30651;yes;no;13;8;64;4;5000;210;2018;535;250,05;104,43;         
Lenovo;Android;20,32;yes;no;12;5;64;4;3100;210;2019;247;437,91;87,96;         
OnePlus;Android;16,28;yes;no;16;20;32;4;5000;210;2016;775;298,84;94,46;         
Huawei;Android;45850;yes;no;12;5;32;4;3000;210;2018;616;331,38;138,50;         
Gionee;Android;45850;yes;no;8;5;16;4;2200;210;2013;956;159,58;54,85;         
LG;Android;30651;yes;no;8;4;16;4;4000;210;2018;516;148,73;53,34;         
Samsung;Android;15,24;yes;no;13;8;64;4;5020;209,8;2016;636;419,48;101,23;         
Celkon;Android;42644;no;no;;0,3;128;8;4200;209;2020;261;824,49;327,68;         
Nokia;Others;46874;no;no;;0,3;128;8;4200;209;2020;91;824,49;166,13;         
Celkon;Android;42644;no;no;;0,3;128;6;4200;209;2020;148;395,24;116,20;         
Nokia;Others;43221;no;no;;0,3;128;6;4200;209;2020;219;395,24;105,39;         
Others;Android;47392;no;no;;0,3;64;6;5020;209;2020;256;181,04;143,56;         
Alcatel;Others;43221;yes;no;;0,3;64;6;5020;209;2020;284;192,95;130,38;         
Lenovo;Android;30651;yes;no;16;32;256;4;4400;209;2016;543;388,86;181,26;         
Karbonn;Android;42644;no;no;;0,3;64;4;5020;209;2020;96;157,47;108,52;         
Others;Android;27576;no;no;;0;32;2;6000;209;2020;320;100,02;81,87;         
Micromax;Others;42491;no;no;;0;32;2;6000;209;2020;245;99,25;72,39;         
Others;Android;14,35;yes;no;12;5;256;8;5260;208;2019;355;559,55;251,94;         
Nokia;Others;46874;yes;no;;0,3;256;8;4500;208;2020;112;713,99;208,79;         
Others;Others;43221;no;no;;0,3;128;8;4780;208;2020;321;472,59;129,75;         
Samsung;Others;43221;no;no;;0,3;128;8;4520;208;2020;318;288,37;128,06;         
Others;Android;20,32;no;no;12;5;128;6;5260;208;2019;391;280,49;185,83;         
Others;Android;15,24;no;no;12;5;128;6;5260;208;2019;207;390,99;136,95;         
Spice;Android;47392;no;no;;0,3;128;6;4800;208;2020;319;250,42;167,49;         
Huawei;Android;27576;no;no;;0,3;128;6;4500;208;2020;184;260,81;152,36;         
Oppo;Android;15,29;yes;no;12;5;64;6;4500;208;2019;221;246,49;134,77;         
Xiaomi;Android;45850;yes;no;12;5;64;6;4500;208;2019;421;209,94;123,74;         
Micromax;Android;42644;no;no;;0,3;64;6;4500;208;2020;169;199,44;143,64;         
Nokia;Android;45915;yes;no;13;8;64;4;5020;208;2015;945;419,69;76,47;         
Honor;Android;15,32;yes;no;12;5;64;4;3174;208;2018;583;1250,32;262,59;         
Samsung;Android;13424;yes;no;16;32;64;4;2530;207,7;2016;873;548,66;159,71;         
Huawei;Android;17,83;yes;yes;24;32;64;4;3500;207;2015;858;310,61;104,24;         
LG;Android;30651;yes;no;13;8;16;4;2500;207;2016;724;191;105,07;         
Others;Android;15,21;yes;no;13;16;32;3;4200;206,5;2020;214;300,31;121,13;         
Sony;Android;13424;no;no;2;0,3;32;2;5000;206,5;2020;153;120,44;59,40;         
Others;Android;42644;no;no;;0,3;256;12;4085;206;2019;458;801,24;302,90;         
LG;Android;47392;yes;no;;0,3;256;12;4085;206;2019;280;800,92;160,75;         
Huawei;Android;47392;no;no;;0,3;256;8;4085;206;2019;341;551,61;252,92;         
Spice;Android;47392;no;no;;0,3;256;8;4085;206;2019;367;551,61;224,83;         
Vivo;Android;16,28;yes;no;13;16;128;8;4100;206;2019;537;499,68;217,73;         
Vivo;Android;45915;yes;no;13;16;128;8;4100;206;2019;504;498,33;176,36;         
LG;Android;15,44;yes;yes;13;16;128;6;4000;206;2019;433;291,2;159,39;         
Sony;Android;15,24;yes;no;13;16;128;6;4000;206;2019;460;290,74;158,45;         
Honor;Android;45802;yes;yes;13;16;128;6;4000;206;2019;338;187,88;151,36;         
ZTE;Android;30651;yes;no;13;16;128;6;4000;206;2019;365;187,88;140,36;         
Xiaomi;Android;45850;yes;no;12;5;128;6;4500;206;2019;254;847,57;263,04;         
Karbonn;Android;42644;no;no;;0,3;128;6;4000;206;2019;294;801,63;290,32;         
Micromax;Android;42644;no;no;;0,3;128;6;4000;206;2019;523;799,8;209,04;         
Samsung;Android;13424;no;no;13;16;128;4;3500;206;2019;396;501,76;169,20;         
Honor;Android;15,32;yes;no;13;13;64;4;4000;206;2019;421;180,04;118,75;         
Samsung;Android;20,32;no;no;13;12;64;4;4000;206;2019;524;179,14;107,70;         
Xiaomi;Android;16,69;yes;yes;13;16;16;4;4000;206;2017;836;330,01;133,34;         
Huawei;Android;15,47;yes;no;8;5;16;4;3000;206;2014;632;179,61;56,76;         
Google;Android;31382;yes;no;12;5;128;8;4000;205;2019;492;374;189,03;         
Samsung;Android;27576;no;no;;0,3;128;6;4200;205;2020;141;480,74;192,48;         
Samsung;Android;22828;no;no;;0,3;128;6;4200;205;2020;257;480,74;190,80;         
Nokia;Android;42644;no;no;;0,3;64;6;4520;205;2020;301;200,6;145,11;         
Alcatel;Android;30651;yes;no;12;5;256;4;4000;205;2019;517;449,95;226,45;         
Oppo;Android;15,95;yes;no;23;32;64;4;3580;205;2018;556;380,66;124,39;         
Micromax;Android;30651;yes;no;12;5;64;4;5000;205;2018;373;268,7;107,05;         
Vivo;Android;15,32;yes;no;24;32;64;4;3500;204,4;2015;924;488,18;156,56;         
Others;Android;45850;no;no;13;16;64;4;5000;204,1;2019;338;201,29;142,04;         
Nokia;Others;43221;no;no;;0,3;64;4;5000;204,1;2020;246;159;121,64;         
Micromax;Android;27576;no;no;;0,3;64;6;5260;204;2020;200;226,09;119,24;         
Nokia;Android;30651;yes;no;21;32;64;4;3400;204;2016;682;349,84;115,17;         
Acer;Android;27576;no;no;;0,3;256;12;5000;203;2020;188;1197,49;281,41;         
Lenovo;Android;47392;no;no;;0,3;256;12;5000;203;2020;220;1200,85;178,91;         
ZTE;Android;45850;yes;no;2;0,3;128;6;4000;203;2020;125;219,9;136,93;         
Huawei;Android;15,37;yes;yes;13;16;64;6;4300;203;2020;329;271,14;161,93;         
Google;Android;15,24;yes;no;13;13;64;6;4300;203;2020;195;271,14;111,51;         
OnePlus;Android;16,94;yes;yes;16;32;32;4;4000;203;2018;645;450,19;174,77;         
Vivo;Android;16,21;yes;no;13;8;16;4;5000;203;2017;594;189,86;101,43;         
Huawei;Android;15,37;yes;yes;13;16;128;8;4000;202;2019;460;254,05;153,01;         
ZTE;Android;43739;yes;no;13;13;128;8;4000;202;2019;470;254,05;117,98;         
LG;Android;42644;no;no;;0,3;64;6;4200;202;2020;282;203,99;136,02;         
Others;Android;45850;no;no;;0,3;64;6;4300;202;2020;231;211,65;121,61;         
Micromax;Android;42644;no;no;;0,3;64;6;4200;202;2020;201;203,99;109,33;         
Lava;Android;42644;no;no;;0;64;6;4300;202;2020;347;211,65;82,98;         
Oppo;Android;12693;no;no;12;5;64;4;2691;202;2017;815;768,8;176,87;         
LG;Android;28825;yes;no;13;10;32;4;5000;202;2015;1089;169,85;105,48;         
Sony;Android;27729;yes;no;13;8;32;4;5000;202;2016;928;170,86;85,35;         
LG;Android;42644;no;no;5;2;32;4;2500;202;2014;653;101,64;43,38;         
Xiaomi;Android;20,32;yes;no;13;16;16;4;4050;202;2014;722;331,4;129,37;         
Vivo;Android;16,36;yes;yes;13;13;128;8;4100;201,8;2019;486;339,92;116,77;         
LG;Android;45566;no;no;;0,3;128;6;5000;201;2020;135;252,87;139,53;         
ZTE;Android;32478;yes;no;12;5;512;4;4000;201;2018;580;748,99;303,17;         
Others;Android;15,34;yes;no;13;16;64;4;5000;201;2019;289;169,15;160,74;         
Vivo;Android;16,13;yes;no;13;16;128;8;4000;200;2018;541;518,81;154,12;         
Nokia;Android;14,83;yes;no;8;5;128;8;4000;200;2019;462;516,6;207,34;         
LG;Android;15,72;yes;no;8;5;128;8;4000;200;2019;447;516,6;119,19;         
HTC;Android;30651;no;no;12;5;64;6;4500;200;2019;215;149,59;133,11;         
Oppo;Android;30651;yes;no;13;8;128;4;4000;200;2018;535;949,27;100,96;         
Nokia;Others;46874;no;no;;0;64;4;5000;200;2020;277;122,4;86,88;         
Celkon;Android;27576;no;no;;0;64;4;5000;200;2020;352;122,4;86,02;         
HTC;Android;27729;yes;no;13;8;32;4;4000;200;2015;1067;300,17;103,22;         
Honor;Android;16,74;yes;no;13;13;16;4;3300;200;2013;1018;339,95;109,41;         
Gionee;Android;30651;yes;no;8;5;16;4;3100;200;2014;760;319,58;99,03;         
Huawei;Android;17,78;no;no;8;5;16;4;2000;200;2013;573;160,19;85,11;         
Sony;Android;27729;yes;no;8;5;16;4;5000;200;2015;713;338,23;73,34;         
Lava;Android;45850;no;no;8;5;16;4;4000;200;2017;714;330,18;66,84;         
Others;Android;17,78;no;no;8;5;16;4;4000;200;2016;1050;168,05;57,55;         
Lenovo;Android;47392;no;no;0,3;0,3;64;3;4000;200;2020;310;149,14;65,76;         
Motorola;Android;47392;yes;no;0,3;0,3;64;3;4000;200;2020;296;147,89;64,12;         
Others;Android;15,24;yes;no;12;5;32;3;4000;200;2019;444;118,99;100,40;         
Alcatel;Android;42644;no;no;;0,3;128;8;4500;199;2020;186;529,55;175,54;         
Microsoft;Windows;42644;no;no;;0,3;128;8;4500;199;2020;318;529,29;173,05;         
ZTE;Android;15,24;yes;no;8;5;128;6;4500;199;2020;326;408;214,82;         
Gionee;Android;42644;no;no;;0,3;64;6;4000;199;2019;475;365,42;159,04;         
Alcatel;Others;47392;no;no;;0,3;64;6;4000;199;2019;181;365,42;133,70;         
Huawei;Android;45833;yes;no;13;16;128;4;4000;199;2018;465;600,93;148,01;         
Others;Android;45770;no;no;13;16;128;4;4000;199;2018;583;698,66;125,31;         
Xiaomi;Android;16,69;yes;yes;13;16;128;4;3500;199;2018;603;700,78;125,24;         
Nokia;Others;46874;no;no;;0,3;128;4;5020;199;2020;354;169,99;140,34;         
Samsung;Others;46874;no;no;;0,3;128;4;5000;199;2020;338;150,53;139,99;         
LG;Android;42644;no;no;;0,3;128;4;5000;199;2020;362;150,02;138,68;         
Huawei;Android;16,74;yes;no;16;24;64;4;4000;199;2016;606;580,39;108,73;         
Microsoft;Windows;27729;yes;no;13;16;64;4;5000;199;2017;847;258,24;131,83;         
Others;Android;42644;no;no;;0,3;64;4;5000;199;2020;97;212,49;104,85;         
Spice;Android;27576;no;no;;0,3;64;4;5000;199;2020;156;212,49;104,66;         
Oppo;Android;32478;yes;no;13;8;32;4;3100;199;2014;1017;121,05;73,04;         
Panasonic;Android;45850;yes;no;5;2;16;4;2200;199;2013;783;150,54;60,30;         
Others;Android;42644;no;no;;0,3;64;3;5000;199;2020;320;139,52;106,07;         
Micromax;Android;42644;no;no;;0,3;64;3;5000;199;2020;206;139,52;102,84;         
Alcatel;Android;45850;no;no;;0,3;64;3;5020;199;2020;208;136;89,75;         
Vivo;Android;45794;yes;yes;13;16;128;8;4350;198,5;2019;489;441,99;184,50;         
Motorola;Android;15,37;yes;no;13;13;128;8;4500;198,5;2019;212;328,1;117,99;         
Gionee;Android;45850;no;no;13;13;64;6;4500;198,5;2019;451;250,5;113,94;         
Huawei;Android;27729;yes;no;13;8;64;6;4500;198,5;2019;259;259,75;99,65;         
Nokia;Others;22828;no;no;;0,3;128;6;4500;198,1;2020;312;349,83;141,79;         
Asus;Android;30651;yes;no;13;16;512;12;4500;198;2019;488;1701,54;401,80;         
Oppo;Android;15,32;yes;no;13;16;512;12;4500;198;2019;289;1699,36;291,25;         
Sony;Android;27729;yes;no;13;16;128;8;4500;198;2019;350;917,15;270,02;         
Huawei;Android;25,43;yes;no;13;16;128;8;4500;198;2019;283;735,24;205,93;         
LG;Android;32478;yes;no;13;16;128;8;4500;198;2019;360;917,15;154,00;         
Xiaomi;Android;16,23;yes;no;13;16;128;8;4500;198;2019;306;735,24;145,68;         
Oppo;Android;15,34;yes;no;19;32;64;4;3180;198;2018;717;460,46;87,69;         
Alcatel;Android;20,32;no;no;8;5;64;4;4000;198;2019;517;321,39;141,99;         
ZTE;Android;27729;yes;no;8;5;64;4;4000;198;2019;443;319,33;109,61;         
Celkon;Android;42644;no;no;;0,3;64;4;5000;198;2019;299;143,65;110,04;         
Samsung;Android;45845;no;no;;0,3;64;4;5000;198;2019;293;143,65;88,92;         
Panasonic;Android;30651;yes;no;8;5;32;4;4050;198;2013;949;231,53;98,64;         
ZTE;Android;16,48;yes;no;13;8;16;4;5000;198;2017;874;110,25;75,17;         
Micromax;Others;41395;no;no;;0,3;32;3;5020;198;2020;340;110,5;87,80;         
Vivo;Android;13,79;yes;no;13;16;128;8;4100;197;2019;257;305,99;143,33;         
Lenovo;Android;30651;yes;no;13;16;128;8;4100;197;2019;369;305,99;123,09;         
XOLO;Android;42644;no;no;;0,3;128;8;5000;197;2020;108;212,48;157,76;         
Others;Others;45047;no;no;;0,3;128;4;5000;197;2020;118;190,5;124,37;         
ZTE;Android;30651;yes;no;13;8;64;4;4000;197;2017;565;749,54;77,44;         
Alcatel;Android;45566;no;no;;0,3;64;4;5000;197;2020;364;147,95;114,81;         
Lava;Android;42644;no;no;;0,3;64;4;5000;197;2020;202;147,95;112,00;         
LG;Android;20,32;yes;no;8;5;32;3;5000;197;2020;360;147,78;73,90;         
Lenovo;Android;27729;yes;no;13;16;64;4;4000;196,8;2019;330;280,92;129,24;         
Asus;Android;30651;yes;no;13;16;64;4;4000;196,8;2019;201;146,83;126,18;         
ZTE;Android;16,36;yes;no;13;13;64;4;4000;196,8;2019;263;134,46;117,42;         
Honor;Android;20,32;yes;no;13;13;64;4;4000;196,8;2019;231;146,83;115,93;         
Asus;Android;45915;yes;no;13;8;64;4;4000;196,8;2019;375;280,93;100,23;         
Honor;Android;32478;yes;no;13;8;64;4;4000;196,8;2019;397;134,46;97,97;         
Lenovo;Android;45850;yes;no;12;5;32;4;5000;196,6;2018;634;160,11;76,52;         
Huawei;Android;15,32;yes;no;13;16;128;8;4350;196,5;2019;279;422,19;197,95;         
Vivo;Android;27729;yes;no;5;2;64;4;4000;196,5;2020;273;270,83;131,51;         
Panasonic;Android;30651;yes;no;5;2;64;4;4000;196,5;2020;195;269,12;114,43;         
BlackBerry;Others;45850;yes;no;5;2;32;3;4000;196,5;2020;92;240,19;103,23;         
Others;Android;13424;yes;no;5;2;32;3;4000;196,5;2020;205;240,62;68,91;         
Others;Android;15,24;no;no;8;5;16;4;2550;196,3;2013;912;209,79;62,45;         
HTC;Android;45850;yes;no;8;5;16;4;2550;196,3;2013;730;190,52;53,86;         
Asus;Android;20,32;no;no;12;5;256;12;4300;196;2019;489;671,49;181,30;         
Samsung;Android;25,53;yes;no;12;5;128;8;4000;196;2019;382;498,35;212,85;         
Others;Android;30651;yes;no;12;5;128;8;4000;196;2019;391;492,99;177,15;         
Motorola;Android;15,37;yes;no;13;16;128;6;4200;196;2019;269;650,76;252,17;         
Vivo;Android;16,59;yes;no;13;16;128;6;4200;196;2019;477;650,19;217,12;         
Xiaomi;Android;15,77;yes;no;13;16;128;6;4200;196;2019;207;550,88;209,63;         
Vivo;Android;13,79;yes;no;13;16;128;6;4200;196;2019;195;552,1;150,63;         
Oppo;Android;27729;yes;no;13;8;64;4;4100;196;2016;591;350,45;73,07;         
Huawei;Android;45850;yes;no;13;8;32;4;3450;196;2014;582;170,08;76,40;         
Others;Android;47392;yes;no;5;2;32;4;2500;196;2014;904;131,86;44,75;         
Oppo;Android;30651;yes;no;13;8;16;4;3300;196;2014;665;252,29;96,30;         
Others;Android;30651;yes;no;13;8;16;4;3230;196;2014;947;200,61;83,09;         
Huawei;Android;45915;yes;no;13;8;16;2;3230;196;2014;840;201,76;93,65;         
HTC;Android;30651;yes;no;13;8;16;2;3300;196;2014;1073;249,94;75,79;         
Lenovo;Android;20,32;yes;no;8;5;128;8;4000;195;2019;215;228,65;152,57;         
Vivo;Android;45850;yes;no;8;5;128;8;4000;195;2019;297;228,65;105,21;         
LG;Android;24654;no;no;;0,3;128;6;4500;195;2020;352;293,23;171,93;         
Alcatel;Android;15,24;yes;no;8;5;128;4;5000;195;2019;481;152,99;103,34;         
Asus;Android;17,78;no;no;8;5;128;4;5000;195;2019;459;152,99;101,70;         
Micromax;Android;47392;no;no;;0,3;128;4;3000;195;2018;717;349,4;130,72;         
Huawei;Android;15,44;yes;no;19;32;64;4;3230;195;2017;675;419,42;139,56;         
Oppo;Android;15,37;yes;no;16;32;64;4;4150;195;2016;711;699,46;227,66;         
Huawei;Android;16,74;yes;no;13;16;64;4;3300;195;2017;548;551,04;127,87;         
Vivo;Android;16,59;yes;no;13;13;64;4;5180;195;2019;502;250,43;118,42;         
Others;Android;27576;no;no;;0,3;64;4;4000;195;2020;252;359,77;176,66;         
